Word,Polar
淳厚,1
缓和,1
依仗,-1
逸乐,1
喜新厌旧,-1
有头脑,1
臭,-1
卷逃,-1
后顾之忧,-1
坚固的,1
魔鬼的,-1
憨实,1
猛然地一拉,-1
值得称赞的,1
天籁,1
醇厚,1
喀嚓,-1
诱发,-1
嗲声嗲气,-1
荒谬绝伦,-1
长期不和,-1
好看,1
气急败坏地说,-1
嫣,1
大笑,1
私图,-1
嗓子不好,-1
雅士,1
微愠,-1
出格,-1
颓风,-1
乖张,-1
叫苦,-1
典丽,1
侻,1
嗔怪,-1
好争论的,-1
淫棍,-1
抱憾,-1
死人,-1
矫健,1
壮实,1
粗豪,1
明断,1
管事,1
安静,1
雍容华贵,1
游手好闲,-1
萧然,-1
焦虑的事,-1
夸示,-1
恻,-1
成果,1
兔子尾巴长不了,-1
半心半意,-1
注意,1
战祸,-1
受诅咒,-1
呵斥,-1
不下,-1
空想的,-1
道不拾遗,1
怀恨的,-1
头名,1
结实,1
眼花缭乱的,-1
老是,-1
餐风露宿,1
把工作搞糟,-1
重霄,1
内哄,-1
嘲讽,-1
崇拜,1
老不休,-1
无兴趣,-1
牢不可破,1
乱搞,-1
业障,-1
初绽,1
好性儿,1
有同情心,1
易碎的,-1
没来由,-1
仇敌,-1
散乱,-1
光荣的,1
上照,1
赏心悦目,1
龙飞凤舞,1
抗议,-1
精神溜号,-1
胡里胡涂,-1
可争论,-1
义愤填膺,-1
心服,1
损伤,-1
真假可疑的,-1
幽凄,1
卖不掉,-1
盛典,1
极可憎,-1
走内线,-1
热忱,1
奖学金,1
瓜分,-1
反叛,-1
溃不成军,-1
独特,1
可心,1
可实行,1
极度渴望,-1
不够意思,-1
美意,1
变得不愉快,-1
歪的,-1
发憷,-1
作茧自缚,-1
喜乐,1
正确性,1
怕羞,-1
效能,1
弱点,-1
哲人,1
讹赖,-1
有特权的,-1
贤,1
清洁,1
无刺激性,1
绝佳,1
闵,-1
架空,-1
长技,1
落心,1
病弱的人,-1
巨子,1
挤对,-1
愁肠百结,-1
死澳门仔,-1
雄视,1
志向,1
热衷,1
无可非议,1
不行,-1
经济拮据,-1
茁壮成长,1
优美动听,1
洪亮,1
昂贵的,-1
失计,-1
赋予,1
安顿,1
人性的,1
平常,-1
迂见,-1
琦,1
没精,-1
歇斯底里症,-1
冀,1
有屁用,-1
不可信,-1
吼叫着表达,-1
策划,-1
剥夺,-1
妒火,-1
清心,1
千载流芳,1
之嫌,-1
遁辞,-1
侜张,-1
康平,1
交战的,-1
吵闹的,-1
有力的,1
强有力,1
担惊受怕,-1
严惩,-1
无动于衷,-1
比肩接踵,-1
破旧,-1
非常大方,1
拉杂,-1
亭亭,1
盼望,1
极致,1
占着,-1
机智的,1
崇奉,1
闹法庭,-1
蠹虫,-1
哗然,-1
以..为赌注,-1
亏损,-1
拍击,-1
扬言,-1
晴美,1
丧失公权者,-1
与..竞争,-1
闲混,-1
柔润,1
贬值,-1
千古流芳,1
窟宅,-1
徵收报复性关税,-1
谋划,-1
遥遥领先,1
嚣闹,-1
伤元气,-1
外寇,-1
糙,-1
作伪,-1
智囊,1
温柔,1
嶙峋,-1
无法计数,-1
赧,-1
不确定,-1
文清如水,1
增进,1
窒息噎,-1
拜谒,1
无生命的,-1
战栗,-1
轰鸣,-1
假冒品,-1
见风使舵,-1
剽袭,-1
放之四海而皆准,1
高精度,1
最没有,-1
烂上万倍,-1
从严,-1
清健,1
博古,1
强使,-1
摆脱的,-1
清凉,1
救急,1
刺痛人,-1
拍马屁,-1
娇弱,-1
炼话,1
幽娴,1
划一,1
心诚则灵,1
皱巴巴,-1
毁损,-1
刻薄,-1
伏罪,-1
崽子,-1
检点,1
腥臊,-1
先辈,1
直撞,-1
大无畏,1
不调和的,-1
牣,1
牢固的,1
令人讨厌,-1
严守,1
扁你,-1
低贱,-1
俏皮,1
小儿科,-1
星级,1
如痴如狂,1
纠纷,-1
独胆,1
说粗话,-1
无远见的,-1
显着,1
尖嘴薄舌,-1
纵深,1
重点,1
心甘情愿的,1
掺假货,-1
头晕,-1
内忧,-1
纷扰,-1
磋磨,1
充份,1
诧异,-1
遭瘟,-1
值得赞美,1
用皮带抽打,-1
有瑕疵,-1
不懂事,-1
骂,-1
冒失,-1
瞎说,-1
乞讨,-1
鼓捣,-1
澎湃,1
搞政变,-1
平平静静,1
要不得,-1
啁哳,-1
使起纠纷,-1
绝对的,-1
躲避责任者,-1
白吃,-1
乐悠悠,1
乏味的,-1
同情心,1
功德无量,1
超尘拔俗,1
连理,1
之仇,-1
照样,1
好说话儿,1
扯臊,-1
太过自信,-1
啰啰唆唆,-1
矫捷,1
承担,1
撒旦,-1
炫目,1
狼藉,-1
承平,1
难堪,-1
激流,1
创立,1
心如蛇蝎,-1
乱纷纷,-1
无所不作,-1
打心眼儿里,1
典重,1
慢吞吞地,-1
二话没说,1
能人,1
寻仇,-1
飞溅,-1
聒,-1
穷途潦倒,-1
奸恶,-1
道地,1
想,1
失礼,-1
挂气,-1
趣事,1
稀松,-1
紧迫地,-1
找茬,-1
道德崇高的人,1
独裁者,-1
讶然,-1
远景,1
使发出撞击声,-1
大叫,-1
怜,-1
不定,-1
心虚,-1
不受约束的,1
无特色,-1
一味,-1
去死啦,-1
衰败,-1
闪闪,1
地位低下,-1
不合逻辑,-1
摧折,-1
使停顿,-1
直捷,1
腐烂的,-1
爆炸物,-1
叫喊着说,-1
灭绝,-1
哈喇,-1
无地自容,-1
不厚道,-1
大块呆,-1
素洁,1
零丁,-1
僖,1
烟幕,-1
使委屈,-1
出错,-1
枉费心机,-1
开窍,1
洗荡,-1
建立,1
肆,-1
导引,1
可容忍的,-1
创痍,-1
入情入理,1
目眩,1
裙带,-1
骚动,-1
熙和,1
不妊的,-1
精明强干,1
清辉,1
理不直不壮,-1
扭扭捏捏,-1
极可厌,-1
消磨,-1
讨人嫌,-1
输光,-1
目无法纪,-1
呆呆,-1
使腐败,-1
不胜任,-1
踩踏,-1
绰约多姿,1
辞让,1
瞽,-1
疲困,-1
实至名归,1
丰润,1
使混淆,-1
搞封建,-1
引起不舒服,-1
雷打不动,1
梗塞,-1
死三八,-1
战火,-1
令人沮丧,-1
吆五喝六,-1
高论,1
巍巍,1
心急火燎,-1
假冒的,-1
贱货,-1
无所顾忌,1
吃饱撑着,-1
小肚鸡肠,-1
豆腐心,1
俊丽,1
倩,1
适切,1
奠基,1
寡断,-1
褒义,1
风暴,-1
没办法,-1
气宇轩昂,1
旧,-1
从谏如流,1
笔锋,1
有规范的,1
风刀霜剑,-1
臭话,-1
加负担於,-1
渺,-1
半疯子,-1
笑勒,1
鸠集,-1
有财产的,1
危地,-1
科以,-1
哀伤的,-1
令人头痛之事,-1
脏,-1
问心有愧,-1
勤勤,1
晴朗,1
恨死你,-1
伤痛欲绝,-1
假扮,-1
迂拘,-1
无关宏旨,-1
野人,-1
笔挺,1
悸栗,-1
高迈,1
尽欢,1
冤诬,-1
官气,-1
集大成,1
陌生的,-1
虚矫,-1
套汇,-1
萋萋,1
婉和,1
糟糠,-1
毙了,-1
奸商,-1
竭蹶,-1
铁定,1
素不相识,-1
机机歪歪,-1
有个性,1
大喜若狂,1
无能力,-1
哭妖,-1
雪恨,1
吵的像什麽鬼一样,-1
放浪,-1
未开化,-1
退役,-1
顶天立地,1
可能,1
挥师,1
妨害,-1
惆,-1
卖弄风骚的人,-1
恬谧,1
待价出售,-1
斗殴,-1
使变空,-1
弄权,-1
不近情理,-1
鬼祟,-1
尊重,1
迂阔,-1
凹凸,-1
唯恐,-1
贪官,-1
雅集,1
尖子,1
老手,1
无能为力的,-1
信史,1
好感,1
德薄望轻,-1
欣欣然,1
等闲视之,-1
燃烧,-1
雄丽,1
恶劣地,-1
疯子,-1
奇伟,1
闹情绪,-1
有爱国心的,1
迂,-1
英姿飒爽,1
孑身,-1
媢,1
令人发指,-1
舒适的,1
荦荦大者,1
搞独立,-1
要津,1
危险期,-1
伤心事,-1
潜心,1
女流,-1
可争论的,-1
油亮,1
包办,-1
走狗,-1
济世,1
有头无尾,-1
狼吞虎咽,-1
曼妙,1
掊击,-1
节俭的,1
地望,1
悒悒不乐,-1
见世面,1
低微,-1
道义,1
盎然,1
匪帮,-1
噩兆,-1
襄助,1
筹措,1
效仿,1
有门儿,1
畅旺,1
精神焕发,1
秃,-1
放步,1
悟彻,1
油头滑脑,-1
灵通,1
康复,1
理屈词穷,-1
横蛮,-1
咂嘴,-1
蓬勃,1
蠢笨,-1
菜色,-1
翻然改进,1
空明,1
无法投递的邮件,-1
嘴紧,1
慷慨,1
极度地,-1
临危不惧,1
极力,1
太迟的,-1
顺气,1
名副其实,1
志学,1
充公,-1
滥打,-1
创伤的,-1
你他妈,-1
华灯,1
怨尤,-1
缺,-1
赞羡,1
身手不凡,1
精雕细刻,1
惹到,-1
纵情,-1
拘礼,-1
秩序,1
逼退,-1
自夸的,-1
一贯,1
认输,-1
低层,-1
沈没,-1
庸,-1
不可收拾,-1
宽慰,1
鼓掌,1
汹汹,1
玩,-1
胆大妄为,-1
珍玩,1
值得崇拜的,1
心痛,-1
乏善可陈,-1
中心,1
拉关系,-1
创举,1
旷课者,-1
毛手毛脚,-1
苶,-1
放恣,-1
豁亮,1
台湾之耻,-1
酣熟,1
顿足捶胸,-1
心有余悸,-1
悖妄,-1
前途渺茫,-1
吐翠,1
视同儿戏,-1
沉挚,1
浅豁,1
无所不知,1
愚昧无知,-1
始终不懈,1
快乐论,1
扶疏,1
歹人,-1
无可奈何,-1
郁烈,1
朽腐,-1
不能决定的,-1
秀美,1
责任重大的,1
会蔓延的,-1
很爽,1
美妙的,1
错误的,-1
有礼貌的,1
罪大恶极,-1
空虚的,-1
如雷贯耳,1
彻头彻尾,-1
无形,-1
不在意,-1
微妙的,1
姿容,1
初度,1
文不加点,1
遮丑,-1
狂乱的,-1
毒腺,-1
融洽,1
熠耀,1
殷实,1
不及格,-1
的当,1
吃不开,-1
崇仰,1
在赞成方面,1
醋意大发,1
歆,1
愁,-1
不变,1
幸运,1
快枯竭的,-1
放在心上,1
被侵蚀,-1
差,-1
黄金,1
蒙哄,-1
最差,-1
冻伤,-1
执迷不悟,-1
融融,1
引人赞美的人,1
家学,1
鄙陋,-1
最後的审判日,-1
真他ㄉ滥,-1
就义,1
紧急状况,-1
名垂千古,1
离题,-1
不可侵犯,1
放荡不羁,-1
为人作嫁,-1
平易近人,1
匪夷所思,1
得意扬扬,1
一阵狂风,-1
愤恨,-1
真他妈贱,-1
发愣的,-1
晕眩的,-1
豪爽,1
回头,-1
秽行,-1
挑逗,-1
滥调,-1
渐失,-1
真真,1
慌忙,-1
专家,1
宰割,-1
我咧看,-1
趾高气扬,-1
颇有微词,-1
厉行,1
弄鬼,-1
黝暗,-1
呈报,1
极不协调,-1
没去,-1
骂他神经病,-1
无坚不摧,1
明码,1
舒缓,1
胡乱对付,-1
颓丧,-1
准备参加战斗的,-1
依赖,-1
未归类,-1
毒辣,-1
闻名遐尔,1
传扬,1
拍马,-1
气愤愤,-1
穷困,-1
入微,1
白璧微瑕,1
不可信的事物,-1
犯人,-1
榨取,-1
取巧,-1
慎密,1
使竞争,-1
一场空,-1
避讳,-1
心想事成,1
约,1
嘈杂声,-1
呱嗒,-1
灵敏的,1
忘乎所以,1
有义务的,1
超凡技术,1
群情激愤,1
欢欢喜喜,1
不宽容,-1
赞成的一方,1
驱散,-1
不清洁,-1
装肖唯,-1
忿忿,-1
高不成,-1
喜不自禁,1
瑞雪,1
看重,1
凶险,-1
责怪,-1
傅会,-1
清越,1
救命,-1
帮扶,1
马不停蹄,1
便民,1
恶作剧的,-1
劣学生,-1
使离乡背井,-1
奢靡,-1
毁约,-1
缈,-1
偷税,-1
无价,1
振兴,1
无法解决的,-1
怨怒,-1
有矛盾情绪,-1
嗟,1
磊落,1
愁云,-1
吃饱太闲,-1
好高骛远,-1
荒谬的言行,-1
毫无目标,-1
清一色,1
人味,1
随口泄漏,-1
白卷,-1
允当,1
勾联,-1
独立,1
苟延残喘,-1
递升,1
无诚意,-1
幻灭,-1
毛糙,-1
狂妄自大,-1
协作,1
诚心诚意,1
不赚钱,-1
黾勉,1
倾卸,-1
锦,1
平等地,1
超然,-1
认,1
恫,-1
耳聪目明,1
痈疽,-1
促膝,1
消灭,-1
灵感,1
唠里唠叨,-1
禁忌的,-1
价值千金,1
沈重,-1
取闹,-1
用臭气赶出,-1
年高德劭,1
私念,-1
珠玑,1
够不爽,-1
想望,1
帮派,-1
国耻,-1
糟蹋,-1
贬低,-1
有毒腺,-1
珍,1
负气,-1
跅驰,-1
满足,1
恒久不变,1
幽晦,-1
宗派,-1
杰出的,1
机锋,1
下狱,-1
糟心,-1
不易弯曲的,-1
背光,-1
秾艳,1
铤而走险的,-1
蔓生的,-1
没轻没重,-1
缩头缩脑,-1
涩,-1
朝气勃勃,1
万夫不当,1
强毅,1
惋惜,-1
守株待兔,-1
彻底击溃,-1
热门货,1
横蛮无理,-1
怨恨引起的,-1
流浪乞丐,-1
不打紧,-1
修身,1
当众,1
一无是处,-1
适任,1
卑屈,-1
辅佐,1
粗心,-1
尖着声音讲,-1
窳败,-1
发牢骚,-1
装腔作势,-1
总是,-1
泠泠作响,1
使极度激动,-1
趋炎附势,-1
幽香,1
压抑住,-1
冒险的,-1
贼窝,-1
颤声,-1
一窍不通,-1
误人子弟,-1
无精打采的,-1
吃惊,-1
欺蒙,-1
容光焕发,1
有先见之明的,1
被腐蚀,-1
色狼,-1
有威严,1
后进,-1
同性恋者,-1
一体化,1
求索,1
忠实,1
食而不化,-1
识趣,1
魔力,1
有所作为,1
热望的,1
很蠢,-1
简质,1
斤斤,-1
未成熟,-1
沽名,-1
逞性子,-1
费事,-1
仡,1
挺身而出,1
赞成的,1
雍容,1
魂飞魄散,-1
不经济,-1
卑俗,-1
造成破坏的,-1
上等,1
情真意切,1
迟到,-1
横穿,-1
切近,1
舒爽,1
勒派,-1
楷则,1
气象万千,1
出身名门,1
闭月羞花,1
毒手,-1
随风使舵,-1
躁急,-1
势如破竹,1
彩灯,1
摧残,-1
凶横,-1
搜罗,-1
骗吃混喝,-1
未加抑制,-1
滟,1
莹澈,1
好吃懒做,-1
与虎谋皮,-1
干里娘操鸡麦,-1
疏阔,-1
一阵紧张,-1
逼真,1
妈ㄉ,-1
愿景,1
酣畅,1
心明眼亮,1
篡改,-1
投合,-1
呆若木鸡,-1
未完全发展,-1
不清,-1
中止,-1
富裕,1
犯讳,-1
宏丽,1
扰扰,-1
粗鲁无礼,-1
意味深长,1
优惠,1
压迫,-1
拘板,-1
荣耀,1
鸡犬不宁,-1
赌钱,-1
粗里粗气,-1
凝滞,-1
称羡,1
省俭,1
嫌憎,-1
饕餮,-1
妥便,1
好,1
老将,1
容,1
惊吓,-1
不平坦的,-1
反叛者,-1
奸,-1
辩证,1
繁花似锦,1
切题的,1
开阔,1
优胜,1
破坏性的,-1
诚惶诚恐,-1
贱男人,-1
溃散,-1
说教,-1
羞涩,-1
懵,-1
英俊,1
匀细,1
烦神,-1
禁止的,-1
起绉,-1
吵闹声,-1
不经心,-1
顺和,1
跪叩,1
姣丽,1
有教益,1
一点点,-1
哀痛,-1
奥,1
内疚,-1
悬,-1
冲蚀,-1
不安定的,-1
顺口,1
失控,-1
茌,1
弄乱,-1
益处,1
乱讲,-1
尽可能,1
直心眼儿,1
当红,1
不济事,-1
寥寂,-1
背令,-1
高峰,1
看不起,-1
心情恶劣,-1
敬慕,1
决然,1
无理性,-1
酣眠,1
可怕,-1
披星戴月,1
缓慢,-1
可口,1
微茫,-1
你是怎样啊,-1
好责骂,-1
要被当了,-1
不知,-1
轻松的,1
怪人,-1
景仰,1
不稂不莠,-1
赛人,-1
虚无缥缈,-1
白痴,-1
使人反感的,-1
制服,-1
芊,1
搞鬼,-1
坚如磐石,1
一清二白,1
芭乐问题,-1
尽孝,1
发指,-1
全盛,1
诅咒,-1
悄没声,1
情何以堪,-1
谁来救救我,-1
暗弱,-1
干恁娘,-1
落空,-1
视死如归,1
支援,1
水灵,1
劲秀,1
无家可归,-1
趣,1
发出砰声,-1
吼道,-1
有好有坏,-1
人为的,-1
哭得使..,-1
恶性,-1
议论,-1
苦命,-1
言欢,1
臭老师,-1
便于,1
博爱,1
有成,1
高大,1
翻版,-1
狂躁,-1
华而不实,-1
生锈,-1
喜气洋洋的,1
宽容的,1
夜郎自大,-1
惊愕,-1
福地,1
无厌,-1
忸,-1
哗众取宠,-1
可尊敬,1
讽剌,-1
怨恨,-1
甘甜,1
受害,-1
纤巧,1
烂,-1
不结果实,-1
有确实根据的,1
不动摇的,1
嘲笑,-1
自居,-1
硕果,1
肮髒的,-1
感到痛苦,-1
灾祸,-1
剩余,-1
突然的,-1
弱势,-1
如泣如诉,-1
离我远一点,-1
妄,-1
延缓,-1
侵入者,-1
敬佩,1
折磨,-1
不稳固的,-1
万夫莫当,1
品尝,1
窃听器,-1
失去..,-1
厚颜薄耻,-1
忠贞不渝,1
昌盛的,1
繁乱,-1
隐讳,-1
锥心,-1
污物,-1
轻薄,-1
留意,1
唯实论,1
好运,1
尊贵,1
否认,-1
阴郁,-1
强横,-1
让渡,-1
果决,1
学以致用,1
好声好气,1
蚍蜉撼大树,-1
阳刚,1
压治,-1
缜密,1
凝聚性的,1
独行,1
耗神,-1
波光粼粼,1
狂恣,-1
骠,1
不能压制,-1
寡言少语,-1
强劲,1
冤抑,-1
说含沙射影,-1
宿弊,-1
谴谪,-1
看不见,-1
硬逼,-1
烈性子,-1
使人敬畏,1
跛足的,-1
独裁者的,-1
好意地,1
网开一面,1
紧巴巴,-1
利落,1
合身,1
举足轻重,1
鼓掌欢呼表示通过,1
爽健,1
无异议的,1
气忿忿,-1
使恶心,-1
热诚地,1
孜孜,1
不能矫正的,-1
一团乱麻,-1
招致不幸,-1
实质上,1
灼见,1
愣怔,-1
追诉时效,-1
暗淡,-1
囊中羞涩,-1
落架,-1
机断,1
深恨,-1
口陈肝胆,1
斑块,-1
死掉,-1
名气,1
能生产,1
沈溺,-1
担承,1
无所作为,-1
姿色,1
乐和,1
密藏的金钱,-1
黑道,-1
开化,1
纷乱,-1
僵直的,-1
极危险之物,-1
口渴,-1
较坏,-1
草率从事的,-1
痴话,-1
清顺,1
窘急,-1
出名,1
被当,-1
喜欢的,1
快捷,1
势均力敌,-1
揍一顿,-1
横财,-1
发动,-1
课刑,-1
过气,-1
过多的,-1
宣称,-1
不适应,-1
罪状,-1
吵架,-1
生事,-1
翻滚,-1
玷辱,-1
丰美,1
交恶,-1
损己为人,-1
敞口,1
好笑的,1
存偏见,-1
犯疑心病,-1
逞威,-1
激奋,1
捞摸,-1
嗟叹,-1
荡,-1
帮会,-1
霸气,-1
煜煜,1
供娱乐用的,1
良心的,1
穆,1
恶狠狠,-1
有帮助的人,1
泥泞,-1
吵死,-1
窃夺,-1
贵族,1
饱学,1
利诱,-1
修明,1
兴盛的,1
婉言,1
德操,1
泱泱,1
平阔,1
金玉其外败絮其中,-1
臭不可闻,-1
得不到休息的,-1
发臭味,-1
迟延,-1
无重要性的,-1
惹人厌,-1
含有特定意味,-1
清澈见底,1
久经,-1
红娘,1
群策群力,1
急性子,-1
自惭形秽,-1
驴唇不对马嘴,-1
引起震惊,-1
称号,1
娇小,1
首要,1
淳朴,1
犯戒,-1
硗瘠,-1
允,1
完全不重要,-1
婀娜,1
眩目地照射,-1
未成熟的,-1
使气馁,-1
入画,1
易烦恼的,-1
平淡,-1
揭幕,1
昭,1
过激,-1
抖擞,1
宏儒,1
统一,1
翘盼,1
饯行,1
小气,-1
淫秽的,-1
雄关,1
做死做活,-1
死期,-1
赞慕,1
无微不至,1
盗猎,-1
光滑的,1
弘大,1
醇香,1
回天,1
阻止,-1
内耗,-1
恶骂,-1
抹不开,-1
穷凶极恶的,-1
善人,1
挑衅,-1
邪恶,-1
火并,-1
退回,-1
满不在乎,-1
背时,-1
有为,1
怕,-1
结仇,-1
昏头昏脑,-1
殉国,1
理解,1
呆住,-1
十分满意,1
无慈悲心,-1
目瞪口呆,-1
怆恻,-1
光滑,1
驳难,-1
怨怪,-1
临时手段,-1
妖妄,-1
锣鼓喧天,1
名剧,1
坏心肠,-1
使用方便,1
危及,-1
极无礼,-1
假手,-1
不起眼,-1
窍门,1
和调,1
通人,1
使陷危,-1
乏人问津,-1
价格不菲,-1
推进,1
力尽,-1
愿望,1
利索,1
雄狮,1
尽如人意,1
村气,-1
虔诚的,1
使爆炸,-1
头子,-1
没有阻碍,1
匀溜,1
值得尊敬的,1
骨折,-1
有势力,1
盛会,1
怡,1
仁,1
酣醉,1
淫雨,-1
激赏,1
谋得,-1
鱼游釜中,-1
来神,1
小便,-1
不妊,-1
舔鸟蛋,-1
受伤,-1
透明,1
槁,-1
拜贺,1
绝对,-1
你管我,-1
始创,1
瞧不起人的,-1
缓解,1
互助,1
未决定,-1
慈悲,1
绝景,1
葵倾,1
拂意,-1
好色,-1
身先士卒,1
淫荡,-1
直朴,1
多病,-1
管事儿,1
知音,1
能充分理解,1
不真实的,-1
有毒腺的,-1
自食其果,-1
锦缎,1
栽诬,-1
任重道远,-1
刺入,-1
弘,1
赚钱,1
诃,-1
经心,1
贤哲,1
鞭辟入里,1
多变,-1
嗤之以鼻,-1
灼亮,1
找碴儿,-1
群言堂,1
艳阳天,1
经久耐用,1
慢的,-1
最高的,1
弄坏,-1
中伤,-1
丢人,-1
自作主张,-1
窝藏,-1
幽黯,-1
宏放,1
奉公守法,1
不住,-1
竟然一直给我,-1
有助益的东西,1
遭劫,-1
文雅的,1
简朴,1
损失惨重的,-1
患病的,-1
巨人,1
禁忌,-1
宁可,-1
不知恩,-1
围住,-1
淫污,-1
示好,1
热情的,1
佛法,1
钦敬,1
无知识,-1
真挚,1
挥泪,-1
独一无二的,1
受益,1
烂家伙,-1
低声地,-1
朴质,1
扯碎,-1
民怨沸腾,-1
你他妈妈的,-1
沁入肺腑,1
惊慌,-1
欺软怕硬,-1
瘦,-1
平铺直叙,-1
费神,-1
惬,1
骗,-1
劲,1
不得要领,-1
刁恶,-1
喜孜孜,1
贪念,-1
磕头,1
荟,1
创造性的,1
吉利,1
国难,-1
妥当,1
敬若神明,1
锋快,1
毒气,-1
杂多的,-1
心黑手辣,-1
蠢蠢,-1
虚诞,-1
抗辩的,-1
患..病的,-1
费用浩大的,-1
开怀,1
胡来,-1
拖沓地进行,-1
伥鬼,-1
复,-1
敌特,-1
悠长,1
啰啰嗦嗦,-1
补足的,1
娇红,1
软磨,-1
烦乱的,-1
不快乐的,-1
夜不闭户,1
使散落,-1
热望,1
变节,-1
知法犯法,-1
伎俩,-1
使用计谋,-1
不亲切,-1
砰地,-1
高尚,1
私运,-1
不正直,-1
一曝十寒,-1
有瑕疵的,-1
人穷志短,-1
缺乏幽默,-1
精通,1
不合法,-1
幸运地,1
快人快语,1
猥亵,-1
津津有味,1
监禁所,-1
弱智,-1
卓跞,1
看中,1
中用,1
半疯儿,-1
随遇而安,1
未经训练,-1
醇?,1
邪门,-1
知道,1
爽捷,1
敦聘,1
奇策,1
落井下石,-1
三天打鱼两天晒网,-1
减去,-1
慑,-1
辫子,-1
嘉名,1
衰落的,-1
深刻,1
天赋,1
不礼貌,-1
妄动,-1
感谢,1
使脱轨,-1
用诡计取得,-1
精密的,1
通用的,1
迫不及待,-1
敬重,1
诬赖,-1
出乎,-1
耿,1
地痞,-1
罪行,-1
畅茂,1
低声含糊,-1
唾沫,-1
坐立不安,-1
品学兼优,1
争吵,-1
恨的牙痒痒,-1
荒淫无度,-1
谬种,-1
回报,1
当不了,-1
乱撕,-1
煽动,-1
殷富,1
假意,-1
打手,-1
浪费的,-1
细心,1
创获,1
笑貌,1
滥用,-1
大公无私,1
芳名,1
瞩望,1
呜哩哩,-1
雅气,1
迂腐,-1
悻悻然,-1
无污点,1
健存,1
寒素,-1
起疑心,-1
太虚,-1
心血,1
感恩,1
殚,-1
宏赡,1
不合逻辑的,-1
互吵,-1
蔫不出溜,1
鬼斧神工,1
沉痛,-1
满园春色,1
忠勇,1
蹩脚的,-1
喷喷香,1
冗杂,-1
欢闹,1
老诚,1
莹洁,1
使发愣,-1
没有拖累,1
鬼魅,-1
极度渴望的,-1
齐楚,1
气不过,-1
使摔倒,-1
薄地,-1
不加渲染,1
发怵,-1
顺理成章,1
缺乏兴趣,-1
摈斥,-1
有文化,1
精髓,1
屌ㄌ,-1
眼热,1
退化,-1
暴戾之气,-1
圈定,1
包准,1
昏,-1
攻击性,-1
亏本,-1
碍难,-1
突如其来,-1
贬抑,-1
清气,1
声威,1
说项,1
险峭,-1
智慧型,1
被撕裂,-1
颓废期的,-1
荒野,-1
不屈,1
对..索费,-1
迷濛,-1
烦恼,-1
恨不得,1
辐射性微尘,-1
偷偷摸摸地行走,-1
有一手,1
均,1
旷典,1
瘆,-1
美化,1
荒无人烟,-1
受制,-1
气绝身亡,-1
根绝,-1
大功率,1
走马观花,-1
不出,-1
复杂,-1
悍勇,1
忘恩负义,-1
假毒品,-1
富於同情心的,1
不成功的,-1
战役,-1
哀怨,-1
敞亮,1
杂,-1
漂亮,1
死党,-1
正式的,1
贱命,-1
翻找,-1
畅游,1
隔绝掉,-1
孜孜不倦,1
烦人,-1
死光,-1
批准,1
疯疯癫癫,-1
刺痛,-1
无聊死了,-1
断念,-1
悲惨的,-1
送死,-1
山清水秀,1
居高临下,1
未见过的,-1
谦虚,1
悲伤,-1
别有风味,1
诈骗,-1
敬陪末座,-1
顽固地,-1
节制的,1
嘲哳,-1
令人高兴,1
失笑,-1
变卦,-1
烂女人,-1
融会,1
破机八,-1
特效,1
沈重地走,-1
传授,1
极热心,1
恶搞,-1
谬见,-1
亲密,1
信任,1
湛,1
官僚主义,-1
大杂烩,-1
慈爱,1
卖弄,-1
有困难,-1
大人物,1
招待周到,1
断魂,-1
顽敌,-1
辉煌,1
摩擦,-1
使疲倦,-1
狂暴,-1
冗馀,-1
肝胆相照,1
挤占,-1
羞臊,-1
鸦雀无声,1
卸磨杀驴,-1
攻占,-1
变化多端,-1
回绝,-1
挪用,-1
残忍或好色之人,-1
变钝,-1
功不可没,1
分离,-1
顺心,1
反驳,-1
俗丽的,-1
得鱼忘筌,-1
窟穴,-1
耻辱,-1
戆头戆脑,-1
与..斗拳,-1
感到难过的,-1
恶狠,-1
烂仗,-1
名利,-1
劫夺,-1
优美的,1
辩解,-1
聘请,1
有愧,-1
短促,-1
富饶,1
迎接,1
悠闲,1
文才,1
讨厌的人或东西,-1
特级,1
留神,1
安恬,1
峭,-1
葸,-1
等而下之,-1
羞於,-1
勃勃生机,1
畏缩的,-1
谴责,-1
来得,1
媢嫉,1
抛砖引玉,1
用树篱围,-1
蠢蛋,-1
有天资的,1
审慎的,1
德政,1
遒媚,1
警,1
调停,1
复杂的,-1
叫绝,1
赔本,-1
佳句,1
惊险,-1
靠得住,1
扯懒蛋,-1
哀婉,1
招牌,-1
于飞,1
尖厉,-1
宽大的,1
分心,-1
沁润,1
打通,1
暗中来回寻觅,-1
清理债务,-1
贸然轻率的,-1
误期的,-1
欢,1
坚实,1
小题大作,-1
翻天覆地,1
损失物,-1
难办,-1
气魄,1
淳良,1
士气,1
葱茏,1
伴随,1
勾搭,-1
拍手称快,1
越想越气,-1
挟持,-1
虎背熊腰,1
空泛,-1
耐烦,1
孝敬,1
优质,1
纤尘不染,1
嗜杀,-1
下三烂,-1
恨不能,1
传神,1
晴爽,1
雅静,1
愚昧,-1
幽怨,-1
怅怅,-1
纪念塔,1
失和,-1
喜,1
死鬼,-1
面有愠色,-1
别致的,1
祭拜,1
无损,1
人不为己，天诛地灭,-1
得奖,1
认死理儿,-1
最理想,1
屌儿啷当,-1
猛攻,-1
煽风点火,-1
受挫折,-1
谦恭,1
